vote,comment
56,الأمر يدعوا للقلق .الصين بدأت تقر أن الأمر خطير و صعب جدا .برلماني ايراني اقر أن الوفايات في قم وحدها بلغت 50 في حين أن وزير الصحة و الدولة تنفي وتقول 10 فقط في عموم البلاد.هدا معيار واضح لما تخفيه الصين بقوة ، إنها لحد الآن تضغط على منظمة الصحة العالمية لكي لا تعلن على أن المسألة الكورونية وباء عالمي حاد .إلى أين ستصل الآفة انتظروا إنا معكم من المنتظرين.
23,نسأل الله السلامة من سيئ الاسقام
 22,نقول لحكومتنا المغربية اوقفوا حركة المسافرين والقادمين من مناطق ينتشر فيها الوباء،وهدا خير علاج، كل دول العالم التي تحترم مواطنيها اتخدت هذا الاجراء بما فيه الاردن وهو بلد فقير الموارد مثلنا ، بمجرد منع القادمين من المناطق والدول المؤبؤءة سنخفض الى حد كبير تنقل وتفشي المرض وسنساهم في ايقاف انتشاره ، فشرعا وانسانيا هذا الاجراء واجب، فأين الحكومة الملتحية ، ولن يكلفها القرار شيء ، اذا كانت دول لها اجندات سياسية ومصالح معينة قد انخدت اجراءات منع القادمين حتى مواطنيها من الدخول الى اراضيها ..فلماذا لا نتخد نفس الاجراءات نتذكر جيدا وباء ايبولا لما كل شركات الطيران العالمية باسثناء المغربية فهل المواطن لا يساوي شيء؟ ام الحكومة لا تعي حجم المشكلة ؟ ام لديها قدرات خارقة لا نعرفها في التصدي للوباء؟ المريب في الامر ان المعارضة السياسية ساكتة والنقابات الخبزية ساكتة وحتى كتاب الراي غارقون في تسوقهم الاسبوعي بين الفواكه ومقالات انشائية عامة لا تفيد بشيء وكانهم لا ينتمون لهذا الزمن .
15,الله يحفض لنا بلادنا من هاد المرض ولقو ليه دواه الدعاء في الصلاة لاءبعاد هاد الوباء
8,اللهم احفظ بلدنا الحبيب المغرب وسائر بلدان العالم من شر هذا الوباء و قنا شره يا رب العالمين.....
1,المشكل أن الصين لها علاقات تجارية مع جميع القارات ومع اغلبية الدول.. يجب على المغاربة ان يسارعوا في اتخاد الأمر بجدية قصوى، يجب التمرن بتدريبات ميدانية على أصعب ما يمكنه أن يقع لا قدر الله.
-9,يشهد العالم بداية الجيل السادس من الحروب ،فالولايات المتحدة الأمريكية بعد أن لم تستطع إيقاف زحف التنين الصيني إقتصاديا و عسكريا ... بقي أمامها الحل البيولوجي ...و في المستقبل سيكتشف الجميع كما العادة أن اللقاح الذي يحمي أو يعالج من فيروس كورونا أمريكي الصنع ... و الكارثة إذا قامت الصين بالرد ... في هاذه الحالة لربما سيموت ملايين الناس من مختلف أنحاء المعمورة ..
16,أتمنى أن تتجاوز الصين محنتها في القريب العاجل .. بلد مجتهد لا يستحق كل هذا العذاب ..
8,سبحان الله العظيم..ما أضعف الإنسان رغم كل ما وصل إليه من رقي وتطور..الله عز وجل قادر أن يفني بني آدم بأضعف مخلوقاته...اللهم يامقلب القلوب ثبت قلوبنا على دينك.
-11,ايران وبال على الأمة :عقيدة فاسدة و اشعال حروب مدمرة ونقل وباء فتاك .
187,بسم الله الرحمن الرحيم وبشر الصابرين الذين إذا أصابتهم مصيبة قالو إن لله وإنا إليه راجعون.
204,نسأل الله سبحانه ان يحفظ بلادنا من هذا المرض وان يحفظ المغاربة اينما كانوا .
102,كان الله في عونهم ... الأوضاع الإقتصادية المتردية .. زائد فيروس كورونا تجعل من الحلم الأوروبي كابوسا للمغاربة هناك ... السبب واضح إيطاليا دولة سياحية بإمتياز و الملاحة الجوية بها جد نشيطة ...
-51,اما في المغرب فانه في حالة اسستنفار قصوى ضد كرونا حيث تجندت الداخلية وتم تجنيد حوالي 4000 وشيخ و800قائد والدررك الملكي حيث تم وضع الغام للقبض عليه ووضعه تحت المراقبة القضائية لدخوله التراب الوطني بدون تاشيرة
149,انا اقطن في المنطقة التي ينتشر فيها هدا الفيروس في شمال ايطاليا صراحة في ظرف ثلاث ايام عدد المصابين ناهزة 40شخصا وعدد وفياة 1 .لكن الكارثة العظمى كل سكان المنطقة اصيبوا بالهلع من هول ما يقال عن المرض ..
175,الله إشافي جميع مرضى المسلمين ويحمي خوتنا وحبابنا خارج الوطن.
-81,سبحان الله فيروس كورونا يطارد المغاربة أينما حلوا هربوا من الصين ليلحق بهم في إيطاليا و هناك المسألة صعبة من المستحيل ترحيل جميع المغاربة من هناك إذن على السفارة تتبع الوضع طيلة الوقت أو ترحيل المغاربة الدين وجودهم في إيطاليا غير ضروري و نطلب السلامة للجميع
117,اللهم احفظ كل كائن حي على وجه الأرض من كم وباء
106,"لقد أعلن وزير الصحة الألماني اليوم أن الفيروس قد إتخذ شكل باندمي pandemie وحتى الرئيس الفرنسي أعلن عن حالة الطوارء لإيجاد مستشفيات في حالة إستقبال مصابين بالفيروس , وأنتم تتخذون الأمور بالإستخفاف واللامبالات , وماذا لو تأخر وجود دواء للفيروس سنة أو سنتين أو حتى أربع سنوات , سيكون الطايح أكثر من الواقف , ولذلك تكون الوقاية أحسن سلاح لمواجهة هذا الوباء القاسي , يجب مواجهته بنفس القسوة التي يقتل بها : يجب إقفال الحدود من الآن قبل ظهور ولو حالة واحدة , ويجب تأمين الغذاء لكل المواطنين , بان يتوقف التصدير للمواد الفلاحية والسمكية , بحيث تقوم الدولة بتأميم الأراضي الفلاحية وتسخر موظفي الجماعات الترابية لتوزيع بطاقات على السكان لتلقي المواد الإستهلاكية والغذائية بشكل مجاني وبالمقابل يشتغلون في الزراعة في هيئات مدنية وتعاونيات , كما لو كنا نطبق النظام الشيوعي , وأن يتوقف كل نشاط صناعي وتجاري غير مخصص للأدوية أو الزراعة , وأن يتوقف تبذير الطاقة بأن تمنع السيارات الخاصة فقط سيارات الدولة وسيارات النقل العمومي ونقل البضائع , ولو عدنا للعصر الوسيط سنة أو سنتين فلن نموت بل بالعكس سنتمكن من البقاء"
