vote,comment
6,الله يجبهم على خير ويسترنا ويسترهم من هاد المرض لازم يرجعو لبلادهم راه كلشي تقريبا رجععوخص الحكومة تعمل الازم يا ربي يحفظهم لداويهم راه مساكن باقين صغار
10,يجب على الخطوط الملكية تعليق جميع رحلاتها من وإلا بكين، اليوم قرّرت الخطوط الجويّة الالمانية لوفتهانزا وبريتيش ايروايز تعليق جميع الرحلات من والى الصين. المغرب مالقا وقتاش يحل خط بكين حتى جات كورونا ولا يني كلشي بالمقلوب
7,مع الأسفمع الأسفمع الأسف......مع كاااااااامل الأسف، هناك بعض أشباه مغاربة الأنانية عششت في نفوسهم !!! صافي، كلشي كيتهرب منهم، فكر في أم أو أب أو زوجة أو إبن ذلك المغربي لي وجد نفسه بعييييييداً بأميال عن وطنه و هو مهدد بالوباء، باقي كاع ماعرفتوهم واش مصابين أو لا و خرجتوا للعيب ؟؟؟ماشي هذا هي أخلاق المغربي المسلمأو المغربي المسيحيأو المغربي اليهودي.........لا أظن !؟
10,رد على سيمو صاحب التعليق 5 يقال أن الجهل عدو الإنسانألا تعلم يا هذا أن الدستور المغربي يقول في أول بنوده أن الملك هو رئيس الدولة ؟ ألا تشاهد أخبار الدول الأخرى أيضا الرئيس يقوم فيها بكل شيء مثلا امريكا تسمع ترامب فعل ترامب أمر ترامب..ترامب.... و في تركيا نسمع أردوغان....و هكذا....المشكلة هي أن امثالك رأس مالهم غير لكريتيك و الهضري. إلى الملك ما كيبان كتقولو فيناهوا كاع ما مسوق لينا. و إلى بأن تخرجو تنبحو عاوتاني علاش الملك دار علاش قال...الناس خدامين و مقابلين شغالات. و لي مسالي قبو شاد تيليفون و سارق الانترنت من عند القهوة لي حداهم و مقابل لكريتيك و الشفوي . و يصحب عند راسو هو تشيغيفارا العصر عاش الملك ولا عاش من خانه
5,والشينوة اللي كيدورو فشفشاون وأكادير ومراكش عاد وصلو ...دايرين ليهم الحجر فلوطيلات ولا؟ ....اللي فهم شي حاجة ينورني
2,"La France, parmi les destinations favorites des chinois, ne s’inquiète pas alors qu’elle a été incapable de détecter un cas qui s’était présenté de lui-même. Confirmation du 5eme cas en France.فرنسا ، من بين الوجهات المفضلة للصينيين ، ليست قلقة عندما لم تتمكن من اكتشاف حالة قدمت نفسها. المفاجئة الاقتصادية للسياح الصينيين >>> صحة الفرنسيين"
-3,مكناس متيبان ليكوم غير فالمصائب الكحلة مكتعرفوهش فالاستثمارات مكتعرفوهش فالمشاريع ......الله يستر تولي مكناس بؤرة هذا الداء ...الله يحفظ الطلبة اللي رجعو مساكن من الشينوا
2,بريطانيا كذلك ستجلي البريطانيين العالقين في ووهان غدا الخميس و سيوضعون في معزل لأسبوعين تحت الرقابة الصحية و ربما قربا من معسكرات القوات المسلحة البريطانية.
-3,السؤال هو اين المجلس العلمي الأعلى شرعيا لا يجوز ارجاعهم ،اتمنى او سمعنا راي المجلس العلمي الديني وليكن صريحا،كان على السفارة في الصين دعمهم بكل ما يحتاجون بالتنسيق مع السلطات الصينية دعما كاملا حتى تنتهي إجراءت الحجز على المدينة الصينية، قطاع الصحة عندنا مجرد قطاع مترنح وهش وضعيف على مستوى االاطر دات الكفاءة المهنية المتواضعة وعلى مستوى الأدوية والبنيات التحتية ويعرف المخزن هذا جيدا ،السؤال الاخر لماذا لا تخرج نقابات الصحة للتظاهر لاتحاد اجراءات صارمة على مستوى الحدود ومنع الطيران ووو كما فعلت نقابات هونغ كونغ ولكن نقابتنا تخرج للمطالبة بمزيد من المال فقط .الامور الاخرى لا تهمها ولا مسؤوليتها يعرفونها....النقابات الصحية بهونغ كونغ هددت لاضراب شامل ان لم تغلق حكومة هونغ كونغ الحدود وتمتع الرحلات القادمة من الصين...لان ذالك هو الطريق الوحيد للظغط على الحكومة وهو مبدأ الوقاية خير من العلاج...
-2,مبان ليهم غير مكناس التي تقع وسط المغرب.الله يستر في حالة تسرب الفيروس خفية من مستشفى سيدي سعيد فانه سينتشر في كل الاتجاهات شمالا جنوبا شرقا و غربا.لدى كان الاجدر ترحيلهم لمنطقة نائية بعيدة عن المدن الكبيرة سواءا في الجنوب الشرقي او الجنوب .طاطا او الزاك او اعالي الاطلس .
6,الى المكناسي صاحب التعليق 37لقد تم اختيار الرباط مكناس لتوفرهما على مستشفيات عسكرية مجهزةاما الاستثمار فيقوم به الخواص دوي الاموالوكان عليك ان تلوم اخوانك المكناسيين اللدين لا يستثمرون في مدينتهم ويفضلون الاستثمار في مدن أخرىوايضا المنتخبون اللدين لا يبدلون اي جهد للنهوض بمدينتهم رغم توفرهم على ميزانياتالمواطن الواعي هو من يفكر تم يستوعب قبل كتابة التعليق
-3,الحمد لله اللي المغرب دولة ملكية عندها ملك واقف على الشادة والفادة أما الى عولنا على حكومتنا كون راه كورونا فيروس بدأ انتشاره في المغرب قبل الصين
 0,حتى الطاقم الطبي يجب عليه ان لا يغادر المعزل حتى تنتهي المهمة . على المكلفين بتأمين المكان ان لا يتركوا حتى ذبابة تغادر المعزل. و اتمنى من الله عز و جل ان لا يكون احدا منهم مصاب.
